"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
,"unknown team","ADC",6,"33%",,24,22,23,2.1,"57.3%","29.3%","19.3%","17%",-388,-505,-3,8.5,"28.8%",380,"20.1%","20.6%",283,"25.0%",0,0.25,0.08,0.26
,"Lundqvist Lightside","Jungle",6,"50%",,23,23,37,2.6,"65.2%","25.0%","29.9%","33%",-470,-497,-6.3,5,"13.0%",369,"14.9%","14.3%",218,"18.3%",0,0.04,0.04,0.24
,"unknown team","Middle",12,"17%",,51,57,64,2,"59.6%","26.4%","17.4%","17%",-410,-470,-11.5,6.8,"24.9%",535,"22.0%","22.8%",240,"22.7%",0,0.3,0.03,0.11
,"unknown team","Support",12,"25%",,7,58,108,2,"71.0%","4.3%","21.3%","25%",-169,-37,-2.5,0.9,"2.5%",168,"8.6%","7.7%",98,"9.3%",0,1,0.23,0.21
,"Espergærde eSport","Support",6,"33%",,5,15,36,2.7,"59.4%","7.2%","15.6%","33%",145,71,-4,0.8,"2.3%",190,"9.8%","9.3%",99,"9.1%",0,1.04,0.28,0.25
,"unknown team","Top",6,"17%",,13,30,28,1.4,"51.3%","16.3%","19.0%","0%",-605,-465,-9.7,6.9,"21.5%",428,"18.8%","18.1%",221,"20.1%",0,0.29,0.09,0.09
"2Axes","DMG Esports","ADC",8,"38%","0%",46,31,44,2.9,"62.9%","32.2%","20.5%","13%",-392,-68,-4.6,8.4,"31.4%",589,"23.1%","25.1%",310,"25.1%",0,0.3,0.06,0.19
"Abagnale","NYYRIKKI","Support",11,"64%","60%",6,43,132,3.2,"73.4%","3.2%","27.9%","18%",-300,-228,5,1.1,"2.8%",138,"6.1%","5.5%",113,"9.5%",0,1.38,0.36,0.25
"Addusto","XAL Esports","Top",6,"33%",,30,24,32,2.6,"52.5%","25.4%","18.3%","0%",117,306,4,7.7,"27.5%",665,"28.2%","28.3%",277,"24.1%",0,0.32,0.1,0.1
"Antwere","UniQ Esports Club","Jungle",6,"17%",,7,28,39,1.6,"61.3%","9.3%","20.3%","33%",-696,-636,-11.5,4.7,"12.7%",304,"15.0%","15.7%",163,"15.5%",0,0.17,0.19,0.29
"Apollonia","Vanir","Middle",5,"0%",,1,18,5,0.3,"20.7%","3.4%","16.8%","0%",-552,-298,-8,7.4,"25.3%",402,"25.0%","24.5%",170,"20.1%",0,0.32,0.15,0.04
"Atmo","Bastu Five","Top",7,"43%",,16,18,34,2.8,"47.2%","15.1%","15.5%","0%",-6,90,1.6,6.8,"20.8%",460,"19.6%","18.0%",209,"18.5%",0,0.47,0.16,0.11
"Backlund","Dusty","Middle",18,"94%","22%",103,61,124,3.7,"54.3%","24.6%","26.3%","17%",347,133,7.8,8.4,"24.0%",666,"23.3%","23.8%",316,"22.2%",0,0.26,0.07,0.17
"Bobas","Espergærde eSport","Jungle",6,"33%",,14,13,25,3,"56.5%","20.3%","13.5%","50%",143,-114,-1.3,6.8,"24.4%",346,"16.7%","16.7%",232,"21.6%",0,0.43,0.16,0.52
"Carlsen","Astralis Talent","Top",20,"65%","45%",84,43,126,4.9,"51.5%","20.6%","15.2%","15%",209,264,3.1,7.9,"26.3%",544,"21.9%","20.0%",278,"22.2%",0,0.28,0.12,0.16
"Cast","Blade Edge","Jungle",6,"33%",,26,26,52,3,"60.9%","20.3%","20.0%","67%",-315,-368,-12.3,5.6,"20.0%",488,"16.7%","16.7%",231,"19.9%",1,0.29,0.11,0.3
"Certified Random","KAOS e-sport","ADC",8,"50%","100%",43,22,46,4,"68.5%","33.1%","15.5%","25%",414,214,11.1,8.2,"29.6%",779,"28.8%","30.8%",312,"26.9%",0,0.35,0.06,0.16
"Champen","Viperio","Top",6,"17%",,21,27,18,1.4,"54.9%","29.6%","22.0%","33%",127,3,3.8,8.9,"30.4%",548,"29.2%","27.9%",302,"28.1%",0,0.28,0.01,0.1
"Chemera","MNM Gaming","Middle",6,"33%",,23,27,46,2.6,"69.0%","23.0%","22.0%","17%",230,184,6,7.5,"25.3%",652,"27.4%","27.1%",251,"22.4%",0,0.4,0.13,0.06
"Chrisberg","Astralis Talent","ADC",20,"65%","36%",132,70,136,3.8,"65.7%","32.4%","24.7%","40%",98,110,0.3,8.8,"32.9%",683,"26.9%","28.3%",340,"27.2%",1,0.25,0.03,0.22
"Cl0x","Nativz","Support",12,"75%","83%",14,42,131,3.5,"61.2%","5.9%","30.2%","75%",125,-133,3.1,0.9,"2.7%",239,"9.0%","8.6%",134,"9.9%",0,0.96,0.19,0.23
"Crambit","Vanir","Jungle",4,"0%",,8,14,10,1.3,"78.3%","34.8%","17.3%","50%",-480,-227,1.5,5.5,"17.9%",305,"18.2%","17.7%",177,"21.9%",1,0.17,0.16,0.15
"Crambit","Vanir","Top",1,"0%",,5,8,1,0.8,"100.0%","83.3%","30.8%","0%",-284,-1196,-20,4.1,"9.5%",366,"21.8%","27.9%",177,"21.9%",0,0.13,0.13,0.3
"Cronan","Ruddy Esports","Middle",9,"44%","100%",40,39,52,2.4,"55.8%","24.2%","20.9%","11%",-83,-195,-5.3,7.1,"21.6%",524,"23.0%","22.5%",248,"20.7%",0,0.35,0.13,0.14
"Curl","RATE Gaming","Top",6,"33%","33%",21,20,14,1.8,"49.3%","29.6%","20.0%","17%",-295,-470,-11.2,7.3,"22.0%",449,"22.9%","20.9%",253,"22.7%",0,0.33,0.07,0.16
"D4rkzelda","Vanir","Top",2,"0%",,4,7,2,0.9,"54.5%","36.4%","19.4%","0%",-1189,-1074,-28.5,6.1,"20.8%",373,"23.6%","24.8%",197,"23.6%",0,0.28,0.04,0
"Dan","JD|XL","Jungle",16,"81%","50%",66,27,154,8.1,"63.4%","19.0%","12.3%","38%",5,63,5,6.1,"17.4%",444,"16.0%","17.2%",258,"18.6%",0,0.54,0.25,0.45
"DBL","Lucent Esports","Top",6,"17%",,15,27,27,1.6,"44.7%","16.0%","20.0%","17%",-342,-501,-15.3,6.8,"22.5%",639,"26.3%","25.5%",223,"20.5%",0,0.41,0.12,0.12
"DenVoksne","Dusty","ADC",18,"94%","44%",89,49,165,5.2,"60.8%","21.3%","21.1%","22%",174,135,6.9,9.3,"30.2%",750,"25.8%","27.5%",352,"24.6%",0,0.29,0.03,0.21
"Denzel","XAL Esports","Middle",6,"33%",,30,22,33,2.9,"53.4%","25.4%","16.8%","0%",150,57,-5.7,7.1,"23.3%",560,"22.1%","21.5%",254,"22.1%",0,0.26,0.15,0.2
"Dovendyr","42 Gaming","Support",8,"38%","50%",9,44,70,1.8,"68.7%","7.8%","26.2%","13%",163,193,-2.4,0.6,"2.4%",264,"11.4%","9.3%",105,"9.5%",0,1.18,0.28,0.2
"Eden Fox","UniQ Esports Club","Middle",6,"17%",,19,32,19,1.2,"50.7%","25.3%","23.2%","33%",138,13,0,7.8,"25.2%",508,"25.5%","25.7%",250,"23.7%",0,0.3,0.12,0.14
"Elijah","Espergærde eSport","Top",6,"33%",,18,21,20,1.8,"55.1%","26.1%","21.9%","17%",287,197,-0.7,7.5,"25.7%",505,"26.5%","21.2%",256,"24.2%",0,0.35,0.11,0.2
"Empyros","Riddle Esports","Top",16,"69%","50%",66,54,76,2.6,"53.4%","24.8%","23.6%","19%",106,-123,5.8,8.5,"27.1%",593,"23.4%","21.9%",288,"23.7%",0,0.41,0.12,0.14
"Energy","NYYRIKKI","Middle",11,"64%","80%",40,25,81,4.8,"64.4%","21.3%","16.2%","0%",141,-115,-0.1,8,"25.9%",614,"28.1%","27.0%",264,"22.1%",0,0.42,0.18,0.17
"Ermin","Viperio","Support",6,"17%",,3,27,40,1.6,"60.6%","4.2%","22.0%","50%",82,-55,-6,0.7,"2.3%",167,"9.6%","9.5%",85,"8.0%",0,1.12,0.16,0.16
"Erolle","RATE Gaming","Middle",12,"50%","50%",49,30,66,3.8,"64.2%","27.4%","17.4%","8%",0,23,-2.8,8.4,"27.3%",549,"24.9%","25.1%",291,"24.5%",0,0.29,0.06,0.09
"Eski","KAOS e-sport","Support",8,"50%","50%",12,14,80,6.6,"70.8%","9.2%","9.9%","25%",176,350,-6.8,1.1,"3.8%",264,"9.7%","8.2%",128,"10.7%",0,1.45,0.21,0.42
"espen5b","Vanir","Jungle",1,"0%",,0,5,3,0.6,"50.0%","0.0%","19.2%","0%",-547,1264,6,6.3,"29.4%",275,"16.3%","7.0%",153,"19.0%",0,0.47,0.17,0.08
"espen5b","Vanir","Top",2,"0%",,2,12,3,0.4,"41.7%","16.7%","26.7%","0%",-664,-256,-17,6,"21.3%",344,"20.8%","20.1%",142,"17.6%",0,0.39,0.19,0.12
"Facen","Riddle Esports","Middle",16,"69%","50%",61,48,119,3.8,"67.7%","22.9%","21.0%","19%",-163,-22,-5,7.9,"23.6%",666,"26.9%","27.8%",271,"22.8%",1,0.43,0.09,0.19
"Faetski","NYYRIKKI","ADC",11,"64%","80%",71,36,60,3.6,"69.7%","37.8%","23.4%","18%",130,148,2.4,8.6,"32.2%",644,"28.1%","30.2%",351,"29.2%",1,0.34,0.09,0.26
"Faith","Bifrost","Jungle",13,"77%","57%",47,48,169,4.5,"72.2%","15.7%","28.9%","69%",73,-244,-10.7,5,"15.1%",424,"15.4%","14.7%",228,"17.7%",6,0.34,0.27,0.35
"Fall","AaB Esport","Jungle",6,"0%",,7,27,28,1.3,"59.3%","11.9%","20.1%","0%",-952,-825,-18,5.2,"16.3%",238,"12.7%","12.7%",172,"17.9%",0,0.19,0.17,0.32
"FGG","JD|XL","Support",16,"81%","50%",33,61,196,3.8,"66.0%","9.5%","27.7%","44%",395,192,-3.4,0.8,"1.8%",365,"12.8%","11.1%",140,"10.2%",0,1.17,0.31,0.21
"Fine4Ever","XAL Esports","Support",6,"33%",,8,33,71,2.4,"66.9%","6.8%","25.2%","33%",-29,-141,1.2,1.1,"3.1%",264,"10.0%","9.6%",125,"10.6%",0,1.36,0.39,0.25
"Flawed","Verdant","Jungle",8,"38%","50%",49,32,66,3.6,"74.7%","31.8%","16.5%","13%",489,253,4,6.1,"19.1%",539,"20.8%","21.9%",273,"22.9%",1,0.37,0.15,0.44
"Flawless","Lucent Esports","Jungle",6,"17%",,16,26,47,2.4,"67.0%","17.0%","19.3%","17%",-35,300,4.8,5.6,"20.8%",325,"14.1%","13.9%",211,"21.1%",1,0.33,0.26,0.29
"Floopz","unknown team","ADC",6,"17%",,31,25,30,2.4,"76.3%","38.8%","15.8%","33%",193,58,7,8.6,"33.6%",757,"32.9%","34.7%",305,"29.0%",0,0.26,0.01,0.15
"Fred","Guarp Gaming","Support",6,"33%",,6,27,60,2.4,"76.7%","7.0%","18.8%","33%",-248,-202,-3.7,0.6,"2.7%",270,"12.3%","11.3%",116,"11.2%",0,0.94,0.13,0.24
"Fruity Fresh","Bastu Five","ADC",7,"43%",,37,30,28,2.2,"61.3%","34.9%","25.9%","14%",-64,289,4,8.3,"29.7%",515,"21.7%","21.4%",287,"25.8%",0,0.41,0.2,0.21
"Furuy","Bifrost","Middle",13,"77%","43%",89,26,103,7.4,"64.2%","29.8%","15.7%","38%",393,294,2.9,7.8,"24.2%",774,"28.0%","30.4%",299,"23.2%",0,0.44,0.17,0.15
"Ginrais","AaB Esport","Middle",6,"0%",,17,18,18,1.9,"59.3%","28.8%","13.4%","0%",-246,-222,-2.8,8,"28.6%",552,"29.3%","29.9%",246,"25.7%",0,0.36,0.11,0.13
"Goldy","XAL Esports","Jungle",3,"67%",,11,6,35,7.7,"74.2%","17.7%","13.3%","33%",129,-16,-1.7,5.5,"17.3%",368,"15.9%","17.2%",241,"18.8%",0,0.16,0.16,0.31
"Grisen","AaB Esport","Support",6,"0%",,6,36,26,0.9,"54.2%","10.2%","26.9%","17%",-127,-23,2,1.1,"3.0%",151,"7.9%","6.8%",87,"9.1%",0,1.38,0.3,0.32
"h0la","Munster Rugby Gaming","Top",6,"17%",,24,36,32,1.6,"50.9%","21.8%","23.5%","0%",-508,-273,-10.2,6.3,"23.4%",695,"24.6%","24.2%",229,"21.8%",0,0.3,0.06,0.14
"Harbo","Munster Rugby Gaming","Middle",6,"17%",,26,34,46,2.1,"65.5%","23.6%","22.2%","17%",112,34,4.5,6.9,"23.3%",721,"25.8%","25.3%",239,"23.0%",0,0.3,0.09,0.17
"Hasko","Blade Edge","Middle",6,"33%",,27,22,52,3.6,"61.7%","21.1%","16.9%","50%",-191,-307,-12.3,6.9,"25.1%",623,"21.0%","20.2%",245,"21.8%",0,0.28,0.08,0.07
"Holmberg","UniQ Esports Club","ADC",6,"17%",,26,23,25,2.2,"68.0%","34.7%","16.7%","0%",-435,154,-6.3,8.6,"30.8%",552,"26.4%","28.4%",294,"28.2%",0,0.36,0.06,0.22
"Hummelu","Munster Rugby Gaming","Jungle",6,"17%",,23,28,63,3.1,"78.2%","20.9%","18.3%","17%",-665,-181,-10.5,4.2,"14.1%",458,"16.0%","16.0%",194,"18.7%",1,0.23,0.21,0.22
"IcyGale","X7 Esports","Top",9,"67%","100%",56,37,55,3,"52.1%","26.3%","22.6%","22%",364,-216,2.7,8.2,"27.2%",673,"23.7%","22.9%",315,"23.4%",0,0.24,0.02,0.14
"Imperial","Hydras Esport","ADC",8,"38%","0%",28,32,42,2.2,"59.3%","23.7%","20.3%","13%",-444,-71,-2.5,8.6,"31.9%",524,"22.8%","23.8%",274,"26.0%",0,0.31,0.12,0.19
"Jamsu","RATE Gaming","Support",12,"50%","67%",7,37,106,3.1,"63.1%","3.9%","21.5%","0%",-155,-241,0.3,0.8,"2.5%",185,"8.4%","7.6%",109,"9.0%",0,1.35,0.25,0.22
"Jay","Vanir","Support",5,"0%",,1,19,21,1.2,"75.9%","3.4%","17.8%","40%",-13,-15,-1,1.1,"4.9%",199,"11.4%","10.5%",70,"8.6%",0,0.95,0.25,0.16
"Johnarnau","RATE Gaming","Top",6,"67%","0%",9,18,50,3.3,"54.6%","8.3%","25.0%","33%",-465,-151,0.5,7.2,"21.0%",459,"19.9%","20.1%",228,"18.5%",0,0.4,0.21,0.15
"Jopa","Nativz","ADC",12,"75%","83%",59,16,91,9.4,"63.3%","24.9%","11.5%","58%",312,204,1.3,9.3,"32.2%",661,"25.9%","28.7%",345,"25.9%",1,0.31,0.05,0.2
"Julbu","RATE Gaming","Jungle",12,"50%","67%",51,31,76,4.1,"70.9%","28.5%","18.0%","33%",256,224,6.9,6.8,"20.0%",468,"20.8%","20.0%",265,"21.9%",1,0.32,0.23,0.32
"Kabs","42 Gaming","ADC",8,"38%","0%",31,31,39,2.3,"60.9%","27.0%","18.5%","0%",-105,4,1.3,9,"33.5%",671,"28.0%","30.1%",284,"25.6%",0,0.3,0.03,0.18
"Kanske","UniQ Esports Club","Support",6,"17%",,6,35,38,1.3,"58.7%","8.0%","25.4%","17%",-63,-29,-1,1,"2.0%",201,"9.7%","8.6%",85,"8.0%",0,1.29,0.4,0.26
"Karakal Jr","MNM Gaming","Support",6,"33%",,7,25,62,2.8,"69.0%","7.0%","20.3%","50%",14,-180,7.2,1,"2.6%",166,"7.0%","6.1%",107,"9.6%",0,1.41,0.37,0.25
"Kaylem","MNM Gaming","Top",6,"33%",,16,19,49,3.4,"65.0%","16.0%","15.4%","0%",262,149,-3,6.5,"23.5%",586,"26.1%","23.3%",232,"21.0%",0,0.35,0.12,0.11
"Kehvo","Riddle Esports","ADC",16,"69%","60%",63,43,110,4,"65.0%","23.7%","18.8%","19%",-11,100,-0.6,8.2,"26.2%",620,"24.6%","24.9%",281,"23.3%",0,0.34,0.06,0.2
"Kenal","Bifrost","ADC",13,"77%","43%",83,32,110,6,"64.5%","27.8%","19.3%","46%",257,102,7.4,9.1,"32.1%",681,"24.3%","25.9%",340,"26.2%",0,0.37,0.12,0.3
"Kerberos","Dusty","Top",18,"94%","44%",99,45,97,4.4,"46.9%","23.7%","19.4%","6%",-142,-109,0.7,7.8,"24.1%",645,"22.2%","20.4%",311,"21.7%",0,0.38,0.1,0.14
"Kernel","Hydras Esport","Middle",8,"38%","100%",34,32,48,2.6,"69.5%","28.8%","20.3%","38%",-46,103,3.6,7.3,"24.4%",753,"32.7%","33.3%",245,"23.3%",0,0.34,0.02,0.13
"kibah","Astralis Talent","Support",20,"65%","27%",18,81,247,3.3,"65.0%","4.4%","28.6%","35%",-42,79,-0.2,0.8,"2.6%",233,"9.4%","8.6%",117,"9.3%",0,1.17,0.29,0.25
"Klaj","Ruddy Esports","Support",6,"50%","67%",7,26,62,2.7,"63.3%","6.4%","23.9%","33%",27,33,6.3,1.1,"2.7%",154,"6.9%","5.4%",107,"8.9%",0,1.45,0.46,0.28
"KOOLBERG","KAOS e-sport","Top",8,"50%","50%",19,32,40,1.8,"45.4%","14.6%","22.5%","13%",-542,-208,-7.6,7.3,"24.7%",535,"20.6%","19.4%",237,"20.5%",0,0.39,0.18,0.18
"Kourosh","Lucent Esports","Middle",6,"17%",,17,23,26,1.9,"45.7%","18.1%","17.0%","17%",-578,-713,-11.5,7.2,"25.1%",607,"25.7%","25.6%",231,"22.2%",0,0.3,0.11,0.1
